canonicalPrintingId,language,region,canonicalSetId,providerSetIds,collectorNumber,setTotal,providerCardIds,evidenceUsed,exactnessJustification,conflictFlags,auditClassification
pokemon|zh-Hans|CN|set:798e3f116ec2c896|23|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",023,24,"{""tcgdex"": ""CSMPiC-023""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-023"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|9|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",009,98,"{""tcgdex"": ""SV10-009""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-009"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|98|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",098,98,"{""tcgdex"": ""SV10-098""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-098"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|97|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",097,98,"{""tcgdex"": ""SV10-097""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-097"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|96|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",096,98,"{""tcgdex"": ""SV10-096""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-096"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|95|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",095,98,"{""tcgdex"": ""SV10-095""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-095"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|94|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",094,98,"{""tcgdex"": ""SV10-094""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-094"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|93|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",093,98,"{""tcgdex"": ""SV10-093""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-093"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|92|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",092,98,"{""tcgdex"": ""SV10-092""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-092"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|91|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",091,98,"{""tcgdex"": ""SV10-091""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-091"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|90|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",090,98,"{""tcgdex"": ""SV10-090""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-090"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|8|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",008,98,"{""tcgdex"": ""SV10-008""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-008"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|89|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",089,98,"{""tcgdex"": ""SV10-089""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-089"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|88|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",088,98,"{""tcgdex"": ""SV10-088""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-088"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|87|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",087,98,"{""tcgdex"": ""SV10-087""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-087"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|86|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",086,98,"{""tcgdex"": ""SV10-086""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-086"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|2|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",002,24,"{""tcgdex"": ""CSMPiC-002""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-002"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|24|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",024,24,"{""tcgdex"": ""CSMPiC-024""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-024"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|25|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",025,24,"{""tcgdex"": ""CSMPiC-025""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-025"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|26|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",026,24,"{""tcgdex"": ""CSMPiC-026""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-026"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|27|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",027,24,"{""tcgdex"": ""CSMPiC-027""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-027"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|28|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",028,24,"{""tcgdex"": ""CSMPiC-028""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-028"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|29|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",029,24,"{""tcgdex"": ""CSMPiC-029""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-029"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|3|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",003,24,"{""tcgdex"": ""CSMPiC-003""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-003"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|30|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",030,24,"{""tcgdex"": ""CSMPiC-030""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-030"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:798e3f116ec2c896|31|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:CSMPiC,"{""tcgdex"": ""CSMPiC""}",031,24,"{""tcgdex"": ""CSMPiC-031""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""CSMPiC-031"", ""providerSetId"": ""CSMPiC"", ""serieId"": ""SM"", ""serieName"": ""太阳&月亮"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:a9d79abbef182c93|54|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV8,"{""tcgdex"": ""SV8""}",054,106,"{""tcgdex"": ""SV8-054""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV8-054"", ""providerSetId"": ""SV8"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:6d2021006f0f7162|28|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV7a,"{""tcgdex"": ""SV7a""}",028,64,"{""tcgdex"": ""SV7a-028""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV7a-028"", ""providerSetId"": ""SV7a"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:6d2021006f0f7162|60|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV7a,"{""tcgdex"": ""SV7a""}",060,64,"{""tcgdex"": ""SV7a-060""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV7a-060"", ""providerSetId"": ""SV7a"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:f043ef0c06c0d94a|13|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV9,"{""tcgdex"": ""SV9""}",013,100,"{""tcgdex"": ""SV9-013""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV9-013"", ""providerSetId"": ""SV9"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|64|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",064,98,"{""tcgdex"": ""SV10-064""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-064"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:b87702ff6e9d808a|19|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV8a,"{""tcgdex"": ""SV8a""}",019,187,"{""tcgdex"": ""SV8a-019""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV8a-019"", ""providerSetId"": ""SV8a"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:f043ef0c06c0d94a|72|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV9,"{""tcgdex"": ""SV9""}",072,100,"{""tcgdex"": ""SV9-072""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV9-072"", ""providerSetId"": ""SV9"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:7e3250109ae13479|4|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV7,"{""tcgdex"": ""SV7""}",004,102,"{""tcgdex"": ""SV7-004""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV7-004"", ""providerSetId"": ""SV7"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:f043ef0c06c0d94a|24|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV9,"{""tcgdex"": ""SV9""}",024,100,"{""tcgdex"": ""SV9-024""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV9-024"", ""providerSetId"": ""SV9"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:a9d79abbef182c93|26|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV8,"{""tcgdex"": ""SV8""}",026,106,"{""tcgdex"": ""SV8-026""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV8-026"", ""providerSetId"": ""SV8"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|66|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",066,98,"{""tcgdex"": ""SV10-066""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-066"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:b87702ff6e9d808a|15|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV8a,"{""tcgdex"": ""SV8a""}",015,187,"{""tcgdex"": ""SV8a-015""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV8a-015"", ""providerSetId"": ""SV8a"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:6d2021006f0f7162|42|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV7a,"{""tcgdex"": ""SV7a""}",042,64,"{""tcgdex"": ""SV7a-042""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV7a-042"", ""providerSetId"": ""SV7a"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:e76dffe26ea25394|85|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV9a,"{""tcgdex"": ""SV9a""}",085,63,"{""tcgdex"": ""SV9a-085""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV9a-085"", ""providerSetId"": ""SV9a"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:a9d79abbef182c93|14|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV8,"{""tcgdex"": ""SV8""}",014,106,"{""tcgdex"": ""SV8-014""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV8-014"", ""providerSetId"": ""SV8"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:a9d79abbef182c93|93|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV8,"{""tcgdex"": ""SV8""}",093,106,"{""tcgdex"": ""SV8-093""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV8-093"", ""providerSetId"": ""SV8"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|zh-Hans|CN|set:088684c6293540f4|71|unspecified,zh-Hans,CN,pokemon|zh-Hans|CN|tcgdex:SV10,"{""tcgdex"": ""SV10""}",071,98,"{""tcgdex"": ""SV10-071""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""SV10-071"", ""providerSetId"": ""SV10"", ""serieId"": ""SV"", ""serieName"": ""朱&紫"", ""sourceLanguage"": ""zh-cn""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
